"CODICE DELL'EDIFICIO";EDIFICIO;COMUNE;"INDIRIZZO PRINCIPALE";"CODICE DEL PIANO";PIANO;"CODICE DEL LOCALE";LOCALE;NOTE;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P00;"Piano Terra";067-A_P00_0270;Magazzino;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P00;"Piano Terra";067-A_P00_0280;Corridoio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P00;"Piano Terra";067-A_P00_0290;"Locale tecnico";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P00;"Piano Terra";067-A_P00_0300;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P00;"Piano Terra";067-A_P00_0310;"Locale tecnico";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0320;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0330;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0340;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0350;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0360;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0370;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0380;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0390;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0400;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0410;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0420;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0430;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0440;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0450;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0460;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0470;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0480;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0490;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0500;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0510;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0520;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0530;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0540;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0550;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0560;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0570;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0580;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0590;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0600;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0610;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0620;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0630;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0640;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0650;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0660;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0670;"area di cantiere";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0680;vuoto;"Vuoto su vano scale";
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0690;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0700;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0710;Ascensore;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0720;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0730;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0740;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0750;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0760;Magazzino;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0770;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0780;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0790;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0800;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0810;Ufficio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0820;Ufficio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0830;Corridoio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0840;Ufficio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0850;"Servizi igenici";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P01;"Piano Primo";067-A_P01_0860;Terrazzo;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0870;"Servizi igenici";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0880;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0890;Ascensore;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0900;Ufficio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0910;Aula;"Aula TE 9 - 50 posti";
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0920;Aula;"Aula TE 8 - 150 posti";
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0930;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0940;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0950;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0960;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0970;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0980;Ascensore;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_0990;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1000;Disimpegno;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1010;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1020;Vuoto;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1030;Locale;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1040;Locale;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1050;Locale;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1060;Locale;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1070;Locale;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_P02;"Piano Secondo";067-A_P02_1080;"Vano scale";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0010;"Servizi igienici";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0020;Corridoio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0030;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0040;"Servizi igienici";;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0050;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0060;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0070;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0080;Corridoio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0090;Ripostiglio;;
067-A;"Torino Esposizioni";Torino;"Corso Massimo D'Azeglio 15";067-A_S01;"Piano Seminterrato";067-A_S01_0100;"Vano scale";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0670;Corridoio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0680;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0690;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0700;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0710;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0720;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0730;"Sala visita";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0740;"Sala visita";allergologia;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0750;"Sala visita";spirometria;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0760;"Sala visita";"sala prelievi";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0770;"Servizi igienici";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0780;Deposito;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0790;Reception;Segreteria;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0800;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0810;Laboratorio;Ergonomia;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P00;"Piano Rialzato";068-A_P00_0820;Ufficio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0010;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0020;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0030;"Servizi igienici";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0040;Laboratorio;"Laboratorio oculistico";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0050;"Sala Computer (CED)";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0060;Corridoio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0070;Archivio;"Archivio studio primario";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0080;Studio;"Studio del Primario";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0090;"Locale fotocopie";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0100;"Servizi igienici";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0110;Ufficio;"Segreteria dipartimento";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0120;Ufficio;"Segreteria amministrativa";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0130;Ufficio;"Sala specializzandi";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0140;Aula;"Aula b1 28 posti - utilizzata a titolo gratuito";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0150;Aula;"Aula Magna 200 posti - utilizzata a titolo gratuito";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0160;Aula;"Aula Duf 40 posti - utilizzata a titolo gratuito";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0170;Aula;"Aula Duf 40 posti - utilizzata a titolo gratuito";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0180;Deposito;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0190;Aula;"Aula multimediale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0200;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0210;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0220;"Studio medico";"studio primario";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0230;Ufficio;"Segreteria amministrativa";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0240;Disimpegno;"Segreteria amministrativa";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0250;"Servizi igienici";"Segreteria amministrativa";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0260;Disimpegno;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0270;"Studio medico";"studio primario";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0280;"Servizi igienici";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0290;Disimpegno;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0300;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0310;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0320;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0330;Corridoio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0340;Aula;"Aula 3 esercitazioni";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0350;Aula;"Aula 2 30 posti";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0360;Aula;"Aula 4 tutor";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0370;Ufficio;"Segreteria laurea triennale di fisioterapia";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0380;"Servizi igienici";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0390;Ufficio;Segreteria;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0400;Aula;"Aula 9 Ortopedia";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0410;Laboratorio;"Laboratorio microscopio elettronico";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0420;Laboratorio;"Laboratorio agenti fisici";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0430;Ufficio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0440;"Sala Computer (CED)";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0450;Biblioteca;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0460;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0470;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0480;"Studio medico";;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0490;Ufficio;"Segreteria igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0500;Ufficio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0510;Laboratorio;"sala lavaggi igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0520;Laboratorio;"deposito reagenti - igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0530;Corridoio;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0540;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0550;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0560;Laboratorio;"Laboratorio di igiene industriale - cella frigo";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0570;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0580;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0590;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0600;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0610;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0620;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0630;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0640;Laboratorio;"Laboratorio di igiene industriale";
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0650;Disimpegno;;
068-A;"Ospedale C.T.O (locali Medicina del lavoro)";Torino;"Via Zuretti, 29";068-A_P01;"Piano Primo";068-A_P01_0660;Spogliatoio;;
100-A;"Antico San Giovanni";Torino;"Via Accademia Albertina 17";100-A_P00;"Piano Terra";100-A_P00_0000;Locale;;
